Project_ID,EF_ID,EF_Title,Study_ID,PrimaryPublication_ID,PrimaryPublication_Title,PrimaryPublication_Author,PrimaryPublication_Country,PrimaryPublication_Year,PrimaryPublication_PMID,PrimaryPublication_Journal,PrimaryPublication_Volume,PrimaryPublication_Issue,PrimaryPublication_Trial_Title,PrimaryPublicationNumber_ID,PrimaryPublicationNumber_Number,PrimaryPublicationNumber_Number_Type,Section,Type,DataPoint_ID,Details_ID,Question,***VALUE,***Notes,Study_ID,EF_ID,***Subquestion,Row_Field_ID,Row_Text,Col_Field_ID,Col_text,Arm_ID,Outcome_ID,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7647,7470,"Pertrochanteric fractures: is there an advantage to an intramedullary nail?: a randomized, prospective study of 206 patients comparing the dynamic hip screw and proximal femoral nail.","Saudan M., Lübbeke A., Sadowski C., Riand N., Stern R., Hoffmeyer P.","Clinique d'Orthopédie et de Chirurgie de l'Appareil Moteur, Hôpital Cantonal Universitaire, Geneva, Switzerland.",2002,12142826,Journal of orthopaedic trauma,16,6,,2891,,,DesignDetail,radio,291580,2346,Were researchers/clinicians collecting outcomes blind to assignment?,Not reported,,7647,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7647,7470,"Pertrochanteric fractures: is there an advantage to an intramedullary nail?: a randomized, prospective study of 206 patients comparing the dynamic hip screw and proximal femoral nail.","Saudan M., Lübbeke A., Sadowski C., Riand N., Stern R., Hoffmeyer P.","Clinique d'Orthopédie et de Chirurgie de l'Appareil Moteur, Hôpital Cantonal Universitaire, Geneva, Switzerland.",2002,12142826,Journal of orthopaedic trauma,16,6,,2891,,,DesignDetail,text,291581,2347,"Length of follow-up (in months, numeric only)",12,,7647,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7647,7470,"Pertrochanteric fractures: is there an advantage to an intramedullary nail?: a randomized, prospective study of 206 patients comparing the dynamic hip screw and proximal femoral nail.","Saudan M., Lübbeke A., Sadowski C., Riand N., Stern R., Hoffmeyer P.","Clinique d'Orthopédie et de Chirurgie de l'Appareil Moteur, Hôpital Cantonal Universitaire, Geneva, Switzerland.",2002,12142826,Journal of orthopaedic trauma,16,6,,2891,,,DesignDetail,checkbox,294008,2348,Type of fracture,,,7647,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7647,7470,"Pertrochanteric fractures: is there an advantage to an intramedullary nail?: a randomized, prospective study of 206 patients comparing the dynamic hip screw and proximal femoral nail.","Saudan M., Lübbeke A., Sadowski C., Riand N., Stern R., Hoffmeyer P.","Clinique d'Orthopédie et de Chirurgie de l'Appareil Moteur, Hôpital Cantonal Universitaire, Geneva, Switzerland.",2002,12142826,Journal of orthopaedic trauma,16,6,,2891,,,DesignDetail,checkbox,291582,2348,Type of fracture,Intertrochanteric,,7647,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7647,7470,"Pertrochanteric fractures: is there an advantage to an intramedullary nail?: a randomized, prospective study of 206 patients comparing the dynamic hip screw and proximal femoral nail.","Saudan M., Lübbeke A., Sadowski C., Riand N., Stern R., Hoffmeyer P.","Clinique d'Orthopédie et de Chirurgie de l'Appareil Moteur, Hôpital Cantonal Universitaire, Geneva, Switzerland.",2002,12142826,Journal of orthopaedic trauma,16,6,,2891,,,DesignDetail,checkbox,294009,2348,Type of fracture,,,7647,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7647,7470,"Pertrochanteric fractures: is there an advantage to an intramedullary nail?: a randomized, prospective study of 206 patients comparing the dynamic hip screw and proximal femoral nail.","Saudan M., Lübbeke A., Sadowski C., Riand N., Stern R., Hoffmeyer P.","Clinique d'Orthopédie et de Chirurgie de l'Appareil Moteur, Hôpital Cantonal Universitaire, Geneva, Switzerland.",2002,12142826,Journal of orthopaedic trauma,16,6,,2891,,,DesignDetail,checkbox,294010,2348,Type of fracture,,,7647,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7647,7470,"Pertrochanteric fractures: is there an advantage to an intramedullary nail?: a randomized, prospective study of 206 patients comparing the dynamic hip screw and proximal femoral nail.","Saudan M., Lübbeke A., Sadowski C., Riand N., Stern R., Hoffmeyer P.","Clinique d'Orthopédie et de Chirurgie de l'Appareil Moteur, Hôpital Cantonal Universitaire, Geneva, Switzerland.",2002,12142826,Journal of orthopaedic trauma,16,6,,2891,,,DesignDetail,text,291583,2349,"Specify type/location of femoral neck fracture (e.g. unspecified, subcapital, etc.)",,,7647,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7647,7470,"Pertrochanteric fractures: is there an advantage to an intramedullary nail?: a randomized, prospective study of 206 patients comparing the dynamic hip screw and proximal femoral nail.","Saudan M., Lübbeke A., Sadowski C., Riand N., Stern R., Hoffmeyer P.","Clinique d'Orthopédie et de Chirurgie de l'Appareil Moteur, Hôpital Cantonal Universitaire, Geneva, Switzerland.",2002,12142826,Journal of orthopaedic trauma,16,6,,2891,,,DesignDetail,checkbox,294011,2350,Specify femoral neck fracture pattern,,,7647,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7647,7470,"Pertrochanteric fractures: is there an advantage to an intramedullary nail?: a randomized, prospective study of 206 patients comparing the dynamic hip screw and proximal femoral nail.","Saudan M., Lübbeke A., Sadowski C., Riand N., Stern R., Hoffmeyer P.","Clinique d'Orthopédie et de Chirurgie de l'Appareil Moteur, Hôpital Cantonal Universitaire, Geneva, Switzerland.",2002,12142826,Journal of orthopaedic trauma,16,6,,2891,,,DesignDetail,checkbox,294012,2350,Specify femoral neck fracture pattern,,,7647,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7647,7470,"Pertrochanteric fractures: is there an advantage to an intramedullary nail?: a randomized, prospective study of 206 patients comparing the dynamic hip screw and proximal femoral nail.","Saudan M., Lübbeke A., Sadowski C., Riand N., Stern R., Hoffmeyer P.","Clinique d'Orthopédie et de Chirurgie de l'Appareil Moteur, Hôpital Cantonal Universitaire, Geneva, Switzerland.",2002,12142826,Journal of orthopaedic trauma,16,6,,2891,,,DesignDetail,checkbox,294013,2350,Specify femoral neck fracture pattern,,,7647,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7647,7470,"Pertrochanteric fractures: is there an advantage to an intramedullary nail?: a randomized, prospective study of 206 patients comparing the dynamic hip screw and proximal femoral nail.","Saudan M., Lübbeke A., Sadowski C., Riand N., Stern R., Hoffmeyer P.","Clinique d'Orthopédie et de Chirurgie de l'Appareil Moteur, Hôpital Cantonal Universitaire, Geneva, Switzerland.",2002,12142826,Journal of orthopaedic trauma,16,6,,2891,,,DesignDetail,checkbox,294014,2351,Specify type of intertrochanteric fracture pattern,,,7647,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7647,7470,"Pertrochanteric fractures: is there an advantage to an intramedullary nail?: a randomized, prospective study of 206 patients comparing the dynamic hip screw and proximal femoral nail.","Saudan M., Lübbeke A., Sadowski C., Riand N., Stern R., Hoffmeyer P.","Clinique d'Orthopédie et de Chirurgie de l'Appareil Moteur, Hôpital Cantonal Universitaire, Geneva, Switzerland.",2002,12142826,Journal of orthopaedic trauma,16,6,,2891,,,DesignDetail,checkbox,291585,2351,Specify type of intertrochanteric fracture pattern,Unstable - IT only,,7647,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7647,7470,"Pertrochanteric fractures: is there an advantage to an intramedullary nail?: a randomized, prospective study of 206 patients comparing the dynamic hip screw and proximal femoral nail.","Saudan M., Lübbeke A., Sadowski C., Riand N., Stern R., Hoffmeyer P.","Clinique d'Orthopédie et de Chirurgie de l'Appareil Moteur, Hôpital Cantonal Universitaire, Geneva, Switzerland.",2002,12142826,Journal of orthopaedic trauma,16,6,,2891,,,DesignDetail,checkbox,294015,2351,Specify type of intertrochanteric fracture pattern,,,7647,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7647,7470,"Pertrochanteric fractures: is there an advantage to an intramedullary nail?: a randomized, prospective study of 206 patients comparing the dynamic hip screw and proximal femoral nail.","Saudan M., Lübbeke A., Sadowski C., Riand N., Stern R., Hoffmeyer P.","Clinique d'Orthopédie et de Chirurgie de l'Appareil Moteur, Hôpital Cantonal Universitaire, Geneva, Switzerland.",2002,12142826,Journal of orthopaedic trauma,16,6,,2891,,,DesignDetail,checkbox,294016,2351,Specify type of intertrochanteric fracture pattern,,,7647,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7647,7470,"Pertrochanteric fractures: is there an advantage to an intramedullary nail?: a randomized, prospective study of 206 patients comparing the dynamic hip screw and proximal femoral nail.","Saudan M., Lübbeke A., Sadowski C., Riand N., Stern R., Hoffmeyer P.","Clinique d'Orthopédie et de Chirurgie de l'Appareil Moteur, Hôpital Cantonal Universitaire, Geneva, Switzerland.",2002,12142826,Journal of orthopaedic trauma,16,6,,2891,,,DesignDetail,checkbox,294017,2351,Specify type of intertrochanteric fracture pattern,,,7647,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7647,7470,"Pertrochanteric fractures: is there an advantage to an intramedullary nail?: a randomized, prospective study of 206 patients comparing the dynamic hip screw and proximal femoral nail.","Saudan M., Lübbeke A., Sadowski C., Riand N., Stern R., Hoffmeyer P.","Clinique d'Orthopédie et de Chirurgie de l'Appareil Moteur, Hôpital Cantonal Universitaire, Geneva, Switzerland.",2002,12142826,Journal of orthopaedic trauma,16,6,,2891,,,DesignDetail,text,291586,2352,AOS (or other) classification code identified.,AO/OTA 31-A1 and 31-A2 fractures only,,7647,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7648,7471,Percutaneous compression plating (PCCP) versus the dynamic hip screw for pertrochanteric hip fractures: preliminary results.,"Brandt SE., Lefever S., Janzing HM., Broos PL., Pilot P., Houben BJ.","Department of Orthopedic Surgery, Maasland Hospital, Walramstraat 23, NL-6131 BK Sittard, The Netherlands. se_brandt@hotmail.com",2002,12095721,Injury,33,5,,2892,,,KeyQuestion,436,1,"Key Question 1 – What is the relationship between patient variables, the type of fracture and patient post-treatment outcomes, such as pain and functioning?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7648,7471,Percutaneous compression plating (PCCP) versus the dynamic hip screw for pertrochanteric hip fractures: preliminary results.,"Brandt SE., Lefever S., Janzing HM., Broos PL., Pilot P., Houben BJ.","Department of Orthopedic Surgery, Maasland Hospital, Walramstraat 23, NL-6131 BK Sittard, The Netherlands. se_brandt@hotmail.com",2002,12095721,Injury,33,5,,2892,,,PrimaryPublication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7648,7471,Percutaneous compression plating (PCCP) versus the dynamic hip screw for pertrochanteric hip fractures: preliminary results.,"Brandt SE., Lefever S., Janzing HM., Broos PL., Pilot P., Houben BJ.","Department of Orthopedic Surgery, Maasland Hospital, Walramstraat 23, NL-6131 BK Sittard, The Netherlands. se_brandt@hotmail.com",2002,12095721,Injury,33,5,,2892,,,DesignDetail,text,291602,2338,Country where study was conducted.,,,7648,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7648,7471,Percutaneous compression plating (PCCP) versus the dynamic hip screw for pertrochanteric hip fractures: preliminary results.,"Brandt SE., Lefever S., Janzing HM., Broos PL., Pilot P., Houben BJ.","Department of Orthopedic Surgery, Maasland Hospital, Walramstraat 23, NL-6131 BK Sittard, The Netherlands. se_brandt@hotmail.com",2002,12095721,Injury,33,5,,2892,,,DesignDetail,radio,291603,2339,Multicenter study?,No,,7648,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7648,7471,Percutaneous compression plating (PCCP) versus the dynamic hip screw for pertrochanteric hip fractures: preliminary results.,"Brandt SE., Lefever S., Janzing HM., Broos PL., Pilot P., Houben BJ.","Department of Orthopedic Surgery, Maasland Hospital, Walramstraat 23, NL-6131 BK Sittard, The Netherlands. se_brandt@hotmail.com",2002,12095721,Injury,33,5,,2892,,,DesignDetail,radio,291604,2340,Study design,RCT,,7648,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7648,7471,Percutaneous compression plating (PCCP) versus the dynamic hip screw for pertrochanteric hip fractures: preliminary results.,"Brandt SE., Lefever S., Janzing HM., Broos PL., Pilot P., Houben BJ.","Department of Orthopedic Surgery, Maasland Hospital, Walramstraat 23, NL-6131 BK Sittard, The Netherlands. se_brandt@hotmail.com",2002,12095721,Injury,33,5,,2892,,,DesignDetail,radio,291605,2341,Study design - crossover or parallel,Parallel,,7648,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7648,7471,Percutaneous compression plating (PCCP) versus the dynamic hip screw for pertrochanteric hip fractures: preliminary results.,"Brandt SE., Lefever S., Janzing HM., Broos PL., Pilot P., Houben BJ.","Department of Orthopedic Surgery, Maasland Hospital, Walramstraat 23, NL-6131 BK Sittard, The Netherlands. se_brandt@hotmail.com",2002,12095721,Injury,33,5,,2892,,,DesignDetail,text,291606,2342,Study aim or hypothesis,The purpose of this study was to compare the results of intramedullary fixation with those of plate fixation for AO/OTA 31-A3 intertrochanteric fractures in elderly patients.,,7648,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7648,7471,Percutaneous compression plating (PCCP) versus the dynamic hip screw for pertrochanteric hip fractures: preliminary results.,"Brandt SE., Lefever S., Janzing HM., Broos PL., Pilot P., Houben BJ.","Department of Orthopedic Surgery, Maasland Hospital, Walramstraat 23, NL-6131 BK Sittard, The Netherlands. se_brandt@hotmail.com",2002,12095721,Injury,33,5,,2892,,,DesignDetail,text,291592,2343,How was project funded?,,,7648,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7648,7471,Percutaneous compression plating (PCCP) versus the dynamic hip screw for pertrochanteric hip fractures: preliminary results.,"Brandt SE., Lefever S., Janzing HM., Broos PL., Pilot P., Houben BJ.","Department of Orthopedic Surgery, Maasland Hospital, Walramstraat 23, NL-6131 BK Sittard, The Netherlands. se_brandt@hotmail.com",2002,12095721,Injury,33,5,,2892,,,DesignDetail,radio,291593,2344,Ethical approval of study reported?,,,7648,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7648,7471,Percutaneous compression plating (PCCP) versus the dynamic hip screw for pertrochanteric hip fractures: preliminary results.,"Brandt SE., Lefever S., Janzing HM., Broos PL., Pilot P., Houben BJ.","Department of Orthopedic Surgery, Maasland Hospital, Walramstraat 23, NL-6131 BK Sittard, The Netherlands. se_brandt@hotmail.com",2002,12095721,Injury,33,5,,2892,,,DesignDetail,radio,291594,2345,Consent of participants?,,,7648,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7648,7471,Percutaneous compression plating (PCCP) versus the dynamic hip screw for pertrochanteric hip fractures: preliminary results.,"Brandt SE., Lefever S., Janzing HM., Broos PL., Pilot P., Houben BJ.","Department of Orthopedic Surgery, Maasland Hospital, Walramstraat 23, NL-6131 BK Sittard, The Netherlands. se_brandt@hotmail.com",2002,12095721,Injury,33,5,,2892,,,DesignDetail,radio,291595,2346,Were researchers/clinicians collecting outcomes blind to assignment?,,,7648,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7648,7471,Percutaneous compression plating (PCCP) versus the dynamic hip screw for pertrochanteric hip fractures: preliminary results.,"Brandt SE., Lefever S., Janzing HM., Broos PL., Pilot P., Houben BJ.","Department of Orthopedic Surgery, Maasland Hospital, Walramstraat 23, NL-6131 BK Sittard, The Netherlands. se_brandt@hotmail.com",2002,12095721,Injury,33,5,,2892,,,DesignDetail,text,291596,2347,"Length of follow-up (in months, numeric only)",,,7648,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7648,7471,Percutaneous compression plating (PCCP) versus the dynamic hip screw for pertrochanteric hip fractures: preliminary results.,"Brandt SE., Lefever S., Janzing HM., Broos PL., Pilot P., Houben BJ.","Department of Orthopedic Surgery, Maasland Hospital, Walramstraat 23, NL-6131 BK Sittard, The Netherlands. se_brandt@hotmail.com",2002,12095721,Injury,33,5,,2892,,,DesignDetail,checkbox,294018,2348,Type of fracture,,,7648,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7648,7471,Percutaneous compression plating (PCCP) versus the dynamic hip screw for pertrochanteric hip fractures: preliminary results.,"Brandt SE., Lefever S., Janzing HM., Broos PL., Pilot P., Houben BJ.","Department of Orthopedic Surgery, Maasland Hospital, Walramstraat 23, NL-6131 BK Sittard, The Netherlands. se_brandt@hotmail.com",2002,12095721,Injury,33,5,,2892,,,DesignDetail,checkbox,294019,2348,Type of fracture,,,7648,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7648,7471,Percutaneous compression plating (PCCP) versus the dynamic hip screw for pertrochanteric hip fractures: preliminary results.,"Brandt SE., Lefever S., Janzing HM., Broos PL., Pilot P., Houben BJ.","Department of Orthopedic Surgery, Maasland Hospital, Walramstraat 23, NL-6131 BK Sittard, The Netherlands. se_brandt@hotmail.com",2002,12095721,Injury,33,5,,2892,,,DesignDetail,checkbox,294020,2348,Type of fracture,,,7648,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7648,7471,Percutaneous compression plating (PCCP) versus the dynamic hip screw for pertrochanteric hip fractures: preliminary results.,"Brandt SE., Lefever S., Janzing HM., Broos PL., Pilot P., Houben BJ.","Department of Orthopedic Surgery, Maasland Hospital, Walramstraat 23, NL-6131 BK Sittard, The Netherlands. se_brandt@hotmail.com",2002,12095721,Injury,33,5,,2892,,,DesignDetail,checkbox,294021,2348,Type of fracture,,,7648,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7648,7471,Percutaneous compression plating (PCCP) versus the dynamic hip screw for pertrochanteric hip fractures: preliminary results.,"Brandt SE., Lefever S., Janzing HM., Broos PL., Pilot P., Houben BJ.","Department of Orthopedic Surgery, Maasland Hospital, Walramstraat 23, NL-6131 BK Sittard, The Netherlands. se_brandt@hotmail.com",2002,12095721,Injury,33,5,,2892,,,DesignDetail,text,291598,2349,"Specify type/location of femoral neck fracture (e.g. unspecified, subcapital, etc.)",,,7648,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7648,7471,Percutaneous compression plating (PCCP) versus the dynamic hip screw for pertrochanteric hip fractures: preliminary results.,"Brandt SE., Lefever S., Janzing HM., Broos PL., Pilot P., Houben BJ.","Department of Orthopedic Surgery, Maasland Hospital, Walramstraat 23, NL-6131 BK Sittard, The Netherlands. se_brandt@hotmail.com",2002,12095721,Injury,33,5,,2892,,,DesignDetail,checkbox,294022,2350,Specify femoral neck fracture pattern,,,7648,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7648,7471,Percutaneous compression plating (PCCP) versus the dynamic hip screw for pertrochanteric hip fractures: preliminary results.,"Brandt SE., Lefever S., Janzing HM., Broos PL., Pilot P., Houben BJ.","Department of Orthopedic Surgery, Maasland Hospital, Walramstraat 23, NL-6131 BK Sittard, The Netherlands. se_brandt@hotmail.com",2002,12095721,Injury,33,5,,2892,,,DesignDetail,checkbox,294023,2350,Specify femoral neck fracture pattern,,,7648,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7648,7471,Percutaneous compression plating (PCCP) versus the dynamic hip screw for pertrochanteric hip fractures: preliminary results.,"Brandt SE., Lefever S., Janzing HM., Broos PL., Pilot P., Houben BJ.","Department of Orthopedic Surgery, Maasland Hospital, Walramstraat 23, NL-6131 BK Sittard, The Netherlands. se_brandt@hotmail.com",2002,12095721,Injury,33,5,,2892,,,DesignDetail,checkbox,294024,2350,Specify femoral neck fracture pattern,,,7648,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7648,7471,Percutaneous compression plating (PCCP) versus the dynamic hip screw for pertrochanteric hip fractures: preliminary results.,"Brandt SE., Lefever S., Janzing HM., Broos PL., Pilot P., Houben BJ.","Department of Orthopedic Surgery, Maasland Hospital, Walramstraat 23, NL-6131 BK Sittard, The Netherlands. se_brandt@hotmail.com",2002,12095721,Injury,33,5,,2892,,,DesignDetail,checkbox,292838,2351,Specify type of intertrochanteric fracture pattern,Stable,,7648,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7648,7471,Percutaneous compression plating (PCCP) versus the dynamic hip screw for pertrochanteric hip fractures: preliminary results.,"Brandt SE., Lefever S., Janzing HM., Broos PL., Pilot P., Houben BJ.","Department of Orthopedic Surgery, Maasland Hospital, Walramstraat 23, NL-6131 BK Sittard, The Netherlands. se_brandt@hotmail.com",2002,12095721,Injury,33,5,,2892,,,DesignDetail,checkbox,294025,2351,Specify type of intertrochanteric fracture pattern,,,7648,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7648,7471,Percutaneous compression plating (PCCP) versus the dynamic hip screw for pertrochanteric hip fractures: preliminary results.,"Brandt SE., Lefever S., Janzing HM., Broos PL., Pilot P., Houben BJ.","Department of Orthopedic Surgery, Maasland Hospital, Walramstraat 23, NL-6131 BK Sittard, The Netherlands. se_brandt@hotmail.com",2002,12095721,Injury,33,5,,2892,,,DesignDetail,checkbox,294026,2351,Specify type of intertrochanteric fracture pattern,,,7648,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7648,7471,Percutaneous compression plating (PCCP) versus the dynamic hip screw for pertrochanteric hip fractures: preliminary results.,"Brandt SE., Lefever S., Janzing HM., Broos PL., Pilot P., Houben BJ.","Department of Orthopedic Surgery, Maasland Hospital, Walramstraat 23, NL-6131 BK Sittard, The Netherlands. se_brandt@hotmail.com",2002,12095721,Injury,33,5,,2892,,,DesignDetail,checkbox,294027,2351,Specify type of intertrochanteric fracture pattern,,,7648,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7648,7471,Percutaneous compression plating (PCCP) versus the dynamic hip screw for pertrochanteric hip fractures: preliminary results.,"Brandt SE., Lefever S., Janzing HM., Broos PL., Pilot P., Houben BJ.","Department of Orthopedic Surgery, Maasland Hospital, Walramstraat 23, NL-6131 BK Sittard, The Netherlands. se_brandt@hotmail.com",2002,12095721,Injury,33,5,,2892,,,DesignDetail,checkbox,294028,2351,Specify type of intertrochanteric fracture pattern,,,7648,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7648,7471,Percutaneous compression plating (PCCP) versus the dynamic hip screw for pertrochanteric hip fractures: preliminary results.,"Brandt SE., Lefever S., Janzing HM., Broos PL., Pilot P., Houben BJ.","Department of Orthopedic Surgery, Maasland Hospital, Walramstraat 23, NL-6131 BK Sittard, The Netherlands. se_brandt@hotmail.com",2002,12095721,Injury,33,5,,2892,,,DesignDetail,text,291601,2352,AOS (or other) classification code identified.,,,7648,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7649,7472,"Treatment of reverse oblique and transverse intertrochanteric fractures with use of an intramedullary nail or a 95 degrees screw-plate: a prospective, randomized study.","Sadowski C., Lübbeke A., Saudan M., Riand N., Stern R., Hoffmeyer P.","Orthopaedic Service, University Hospital of Geneva, Switzerland.",2002,11886906,The Journal of bone and joint surgery. American volume,84-A,3,,2893,,,KeyQuestion,436,1,"Key Question 1 – What is the relationship between patient variables, the type of fracture and patient post-treatment outcomes, such as pain and functioning?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7649,7472,"Treatment of reverse oblique and transverse intertrochanteric fractures with use of an intramedullary nail or a 95 degrees screw-plate: a prospective, randomized study.","Sadowski C., Lübbeke A., Saudan M., Riand N., Stern R., Hoffmeyer P.","Orthopaedic Service, University Hospital of Geneva, Switzerland.",2002,11886906,The Journal of bone and joint surgery. American volume,84-A,3,,2893,,,PrimaryPublication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7649,7472,"Treatment of reverse oblique and transverse intertrochanteric fractures with use of an intramedullary nail or a 95 degrees screw-plate: a prospective, randomized study.","Sadowski C., Lübbeke A., Saudan M., Riand N., Stern R., Hoffmeyer P.","Orthopaedic Service, University Hospital of Geneva, Switzerland.",2002,11886906,The Journal of bone and joint surgery. American volume,84-A,3,,2893,,,DesignDetail,text,291617,2338,Country where study was conducted.,,,7649,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7649,7472,"Treatment of reverse oblique and transverse intertrochanteric fractures with use of an intramedullary nail or a 95 degrees screw-plate: a prospective, randomized study.","Sadowski C., Lübbeke A., Saudan M., Riand N., Stern R., Hoffmeyer P.","Orthopaedic Service, University Hospital of Geneva, Switzerland.",2002,11886906,The Journal of bone and joint surgery. American volume,84-A,3,,2893,,,DesignDetail,radio,291618,2339,Multicenter study?,No,,7649,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7649,7472,"Treatment of reverse oblique and transverse intertrochanteric fractures with use of an intramedullary nail or a 95 degrees screw-plate: a prospective, randomized study.","Sadowski C., Lübbeke A., Saudan M., Riand N., Stern R., Hoffmeyer P.","Orthopaedic Service, University Hospital of Geneva, Switzerland.",2002,11886906,The Journal of bone and joint surgery. American volume,84-A,3,,2893,,,DesignDetail,radio,291619,2340,Study design,RCT,,7649,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7649,7472,"Treatment of reverse oblique and transverse intertrochanteric fractures with use of an intramedullary nail or a 95 degrees screw-plate: a prospective, randomized study.","Sadowski C., Lübbeke A., Saudan M., Riand N., Stern R., Hoffmeyer P.","Orthopaedic Service, University Hospital of Geneva, Switzerland.",2002,11886906,The Journal of bone and joint surgery. American volume,84-A,3,,2893,,,DesignDetail,radio,291620,2341,Study design - crossover or parallel,Parallel,,7649,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7649,7472,"Treatment of reverse oblique and transverse intertrochanteric fractures with use of an intramedullary nail or a 95 degrees screw-plate: a prospective, randomized study.","Sadowski C., Lübbeke A., Saudan M., Riand N., Stern R., Hoffmeyer P.","Orthopaedic Service, University Hospital of Geneva, Switzerland.",2002,11886906,The Journal of bone and joint surgery. American volume,84-A,3,,2893,,,DesignDetail,text,291621,2342,Study aim or hypothesis,omparing a standard sliding hip screw and the intramedullary hip screw for the treatment of unstable intertrochanteric fractures in the elderly,,7649,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
163,234,KQ 1,7649,7472,"Treatment of reverse oblique and transverse intertrochanteric fractures with use of an intramedullary nail or a 95 degrees screw-plate: a prospective, randomized study.","Sadowski C., Lübbeke A., Saudan M., Riand N., Stern R., Hoffmeyer P.","Orthopaedic Service, University Hospital of Geneva, Switzerland.",2002,11886906,The Journal of bone and joint surgery. American volume,84-A,3,,2893,,,DesignDetail,text,,2343,How was project funded?,,,7649,234,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,
